      DepSM      T090C      Sal00  Sigma-t00       FlSP    WetStar SeaTurbMtr       SvCM   Sbeox0PS Sbeox0Mg/L       Flag
     -0.012    21.4076    24.6819    16.5541 0.0000e+00     0.2371      0.099    1513.92  100.90759    7.72747 0.0000e+00
     -0.010    21.4073    24.6823    16.5544 0.0000e+00     0.2456      0.212    1513.92  100.91237    7.72785 0.0000e+00
     -0.010    21.4072    24.6822    16.5543 0.0000e+00     0.2542      0.253    1513.92  100.92018    7.72848 0.0000e+00
     -0.000    21.4072    24.6821    16.5543 0.0000e+00     0.2542      0.297    1513.92  100.86912    7.72457 0.0000e+00
      0.014    21.4065    24.6823    16.5546 4.8840e-02     0.2493      0.359    1513.92  100.87178    7.72486 0.0000e+00
      0.003    21.4058    24.6826    16.5550 7.4481e-01     0.2420      0.429    1513.92  100.87349    7.72507 0.0000e+00
     -0.012    21.4041    24.6834    16.5561 1.1111e+00     0.2407      0.476    1513.91  100.87441    7.72535 0.0000e+00
      0.062    21.4021    24.6841    16.5571 9.0354e-01     0.2420      0.505    1513.91  100.81754    7.72125 0.0000e+00
      0.039    21.4010    24.6843    16.5575 6.3492e-01     0.2407      0.498    1513.91  100.81348    7.72109 0.0000e+00
      0.039    21.4020    24.6839    16.5570 4.7619e-01     0.2395      0.095    1513.91  100.75121    7.71619 0.0000e+00
      0.060    21.4034    24.6836    16.5564 4.2735e-01     0.2407      0.000    1513.91  100.74331    7.71540 0.0000e+00
      0.050    21.4053    24.6828    16.5553 3.9072e-01     0.2395      0.000    1513.92  100.67655    7.71006 0.0000e+00
      0.050    21.4062    24.6827    16.5550 3.4188e-01     0.2334      0.000    1513.92  100.72224    7.71342 0.0000e+00
      0.060    21.4067    24.6821    16.5544 2.8083e-01     0.2310      0.000    1513.92  100.65509    7.70825 0.0000e+00
      0.062    21.4063    24.6821    16.5545 1.9536e-01     0.2298      0.000    1513.92  100.58377    7.70284 0.0000e+00
      0.062    21.4058    24.6819    16.5545 1.2210e-01     0.2298      0.000    1513.92  100.56280    7.70131 0.0000e+00
      0.050    21.4041    24.6827    16.5555 7.3260e-02     0.2310      0.000    1513.91  100.54139    7.69989 0.0000e+00
      0.073    21.4027    24.6838    16.5567 1.7094e-01     0.2334      0.000    1513.91  100.46207    7.69396 0.0000e+00
      0.050    21.4008    24.6846    16.5578 4.8840e-01     0.2359      0.000    1513.91  100.43652    7.69223 0.0000e+00
      0.062    21.3996    24.6850    16.5585 7.6923e-01     0.2407      0.161    1513.90  100.41145    7.69047 0.0000e+00
      0.060    21.4008    24.6842    16.5576 1.4164e+00     0.2395      0.333    1513.91  100.38648    7.68841 0.0000e+00
      0.062    21.4027    24.6837    16.5567 1.4530e+00     0.2310      0.414    1513.91  100.30342    7.68181 0.0000e+00
      0.062    21.4044    24.6831    16.5557 5.0061e-01     0.2298      0.458    1513.92  100.27886    7.67971 0.0000e+00
      0.050    21.4057    24.6828    16.5552 0.0000e+00     0.2298      0.527    1513.92  100.25443    7.67767 0.0000e+00
      0.073    21.4065    24.6830    16.5552 0.0000e+00     0.2298      0.597    1513.92  100.23069    7.67573 0.0000e+00
      0.062    21.4065    24.6830    16.5551 1.5873e-01     0.2322      0.608    1513.92  100.20676    7.67390 0.0000e+00
      0.062    21.4063    24.6832    16.5554 2.6862e-01     0.2346      0.582    1513.92  100.18326    7.67212 0.0000e+00
      0.060    21.4055    24.6836    16.5559 2.4420e-01     0.2334      0.553    1513.92  100.16398    7.67075 0.0000e+00
      0.062    21.4047    24.6838    16.5562 2.5641e-01     0.2322      0.538    1513.92  100.14523    7.66941 0.0000e+00
      0.075    21.4042    24.6841    16.5566 2.4420e-01     0.2359      0.535    1513.92  100.06891    7.66361 0.0000e+00
      0.062    21.4042    24.6840    16.5565 1.9536e-01     0.2420      0.538    1513.92  100.10956    7.66673 0.0000e+00
      0.073    21.4048    24.6838    16.5562 3.1746e-01     0.2359      0.542    1513.92  100.09683    7.66569 0.0000e+00
      0.050    21.4049    24.6838    16.5562 4.1514e-01     0.2224      0.560    1513.92  100.08427    7.66470 0.0000e+00
      0.062    21.4048    24.6839    16.5563 4.0293e-01     0.2114      0.575    1513.92  100.13095    7.66830 0.0000e+00
      0.060    21.4040    24.6840    16.5566 2.8083e-01     0.2090      0.564    1513.91  100.12349    7.66783 0.0000e+00
      0.075    21.4027    24.6844    16.5572 2.1978e-01     0.2053      0.542    1513.91  100.11664    7.66747 0.0000e+00
      0.050    21.4024    24.6844    16.5573 7.2039e-01     0.2090      0.538    1513.91  100.11391    7.66731 0.0000e+00
      0.060    21.4024    24.6845    16.5574 9.4017e-01     0.2163      0.546    1513.91  100.11227    7.66718 0.0000e+00
      0.050    21.4032    24.6837    16.5566 7.2039e-01     0.2200      0.553    1513.91  100.16935    7.67147 0.0000e+00
      0.050    21.4042    24.6832    16.5559 4.5177e-01     0.2249      0.505    1513.91  100.11444    7.66715 0.0000e+00
      0.050    21.4042    24.6833    16.5560 5.1282e-01     0.2261      0.000    1513.91  100.17666    7.67190 0.0000e+00
      0.037    21.4035    24.6837    16.5564 5.1282e-01     0.2298      0.000    1513.91  100.18488    7.67261 0.0000e+00
      0.026    21.4025    24.6838    16.5568 3.9072e-01     0.2273      0.000    1513.91  100.25193    7.67788 0.0000e+00
      0.039    21.4015    24.6843    16.5575 7.3260e-01     0.2322      0.000    1513.91  100.26539    7.67904 0.0000e+00
      0.024    21.4014    24.6842    16.5574 7.6923e-01     0.2383      0.000    1513.91  100.28308    7.68041 0.0000e+00
      0.026    21.4015    24.6841    16.5573 5.0061e-01     0.2310      0.205    1513.91  100.30164    7.68182 0.0000e+00
      0.014    21.4010    24.6848    16.5579 3.1746e-01     0.2273      0.363    1513.91  100.37882    7.68778 0.0000e+00
      0.003    21.4003    24.6851    16.5584 1.5873e-01     0.2310      0.421    1513.90  100.40208    7.68965 0.0000e+00
      0.013    21.3994    24.6855    16.5589 3.7851e-01     0.2346      0.421    1513.90  100.48427    7.69604 0.0000e+00
      0.003    21.3987    24.6853    16.5589 7.2039e-01     0.2359      0.377    1513.90  100.57040    7.70274 0.0000e+00
      0.014    21.3985    24.6855    16.5591 7.6923e-01     0.2261      0.370    1513.90  100.60263    7.70523 0.0000e+00
     -0.000    21.3982    24.6858    16.5594 4.8840e-01     0.2249      0.396    1513.90  100.63467    7.70773 0.0000e+00
      0.014    21.3980    24.6857    16.5594 2.9304e-01     0.2285      0.425    1513.90  100.66327    7.70994 0.0000e+00
      0.014    21.3980    24.6856    16.5593 1.7094e-01     0.2310      0.454    1513.90  100.74992    7.71658 0.0000e+00
      0.024    21.3987    24.6850    16.5587 1.4652e-01     0.2334      0.308    1513.90  100.78223    7.71898 0.0000e+00
      0.026    21.3990    24.6849    16.5586 1.7094e-01     0.2420      0.249    1513.90  100.81422    7.72139 0.0000e+00
      0.026    21.3994    24.6844    16.5581 1.3431e-01     0.2444      0.326    1513.90  100.84206    7.72350 0.0000e+00
      0.026    21.3999    24.6846    16.5581 1.0989e-01     0.2383      0.418    1513.90  100.86958    7.72553 0.0000e+00
      0.060    21.3999    24.6848    16.5582 3.6630e-02     0.2359      0.480    1513.90  100.89317    7.72732 0.0000e+00
      0.039    21.4000    24.6849    16.5583 3.4188e-01     0.2407      0.212    1513.90  100.85738    7.72457 0.0000e+00
      0.050    21.3997    24.6847    16.5582 5.6166e-01     0.2444      0.000    1513.90  100.87203    7.72573 0.0000e+00
      0.060    21.4003    24.6845    16.5579 4.3956e-01     0.2456      0.000    1513.91  100.89025    7.72706 0.0000e+00
      0.075    21.4013    24.6840    16.5572 2.9304e-01     0.2444      0.000    1513.91  100.90427    7.72801 0.0000e+00
      0.075    21.4025    24.6834    16.5565 6.2271e-01     0.2432      0.000    1513.91  100.85544    7.72412 0.0000e+00
      0.075    21.4035    24.6830    16.5559 7.9365e-01     0.2395      0.136    1513.91  100.86049    7.72440 0.0000e+00
      0.096    21.4037    24.6826    16.5556 1.0012e+00     0.2383      0.330    1513.91  100.80704    7.72028 0.0000e+00
      0.086    21.4041    24.6827    16.5556 8.9133e-01     0.2359      0.315    1513.91  100.80327    7.71994 0.0000e+00
      0.110    21.4035    24.6829    16.5559 9.0354e-01     0.2371      0.234    1513.91  100.74116    7.71525 0.0000e+00
      0.096    21.4032    24.6832    16.5562 9.6459e-01     0.2395      0.110    1513.91  100.67443    7.71017 0.0000e+00
      0.110    21.4035    24.6834    16.5562 1.0623e+00     0.2383      0.168    1513.91  100.60412    7.70474 0.0000e+00
      0.110    21.4037    24.6836    16.5564 9.2796e-01     0.2359      0.278    1513.91  100.58402    7.70315 0.0000e+00
      0.099    21.4035    24.6840    16.5567 7.0818e-01     0.2371      0.363    1513.91  100.50537    7.69714 0.0000e+00
      0.120    21.4035    24.6841    16.5568 5.8608e-01     0.2383      0.429    1513.91  100.48151    7.69531 0.0000e+00
      0.122    21.4037    24.6838    16.5565 4.6398e-01     0.2481      0.469    1513.91  100.39922    7.68899 0.0000e+00
      0.122    21.4042    24.6837    16.5563 2.3199e-01     0.2469      0.491    1513.92  100.31326    7.68236 0.0000e+00
      0.120    21.4056    24.6824    16.5549 1.8315e-01     0.2444      0.480    1513.92  100.22388    7.67536 0.0000e+00
      0.110    21.4056    24.6822    16.5548 3.6630e-01     0.2371      0.458    1513.92  100.18911    7.67271 0.0000e+00
      0.110    21.4051    24.6823    16.5550 5.0061e-01     0.2237      0.322    1513.92  100.09667    7.66569 0.0000e+00
      0.110    21.4046    24.6823    16.5552 4.7619e-01     0.2163      0.304    1513.92  100.05525    7.66259 0.0000e+00
      0.109    21.4051    24.6821    16.5549 3.9072e-01     0.2127      0.370    1513.92   99.96019    7.65525 0.0000e+00
      0.099    21.4047    24.6819    16.5548 4.8840e-01     0.2114      0.436    1513.92   99.92009    7.65225 0.0000e+00
      0.086    21.4042    24.6818    16.5549 5.1282e-01     0.2175      0.443    1513.91   99.82254    7.64485 0.0000e+00
      0.084    21.4032    24.6822    16.5554 3.7851e-01     0.2212      0.451    1513.91   99.78439    7.64205 0.0000e+00
      0.075    21.4020    24.6828    16.5562 4.7619e-01     0.2261      0.462    1513.91   99.74723    7.63935 0.0000e+00
      0.062    21.4006    24.6834    16.5570 5.7387e-01     0.2261      0.476    1513.90   99.65291    7.63230 0.0000e+00
      0.050    21.3993    24.6841    16.5579 1.8315e-01     0.2237      0.491    1513.90   99.61427    7.62949 0.0000e+00
      0.049    21.3982    24.6844    16.5584 0.0000e+00     0.2249      0.502    1513.90   99.57705    7.62678 0.0000e+00
      0.039    21.3982    24.6843    16.5583 0.0000e+00     0.2261      0.502    1513.90   99.54515    7.62434 0.0000e+00
      0.026    21.3980    24.6845    16.5585 2.5641e-01     0.2163      0.498    1513.90   99.51062    7.62171 0.0000e+00
      0.024    21.3985    24.6845    16.5583 3.2967e-01     0.2090      0.498    1513.90   99.42339    7.61496 0.0000e+00
      0.026    21.3993    24.6839    16.5578 1.9536e-01     0.2212      0.498    1513.90   99.39219    7.61249 0.0000e+00
      0.015    21.3994    24.6840    16.5577 6.8376e-01     0.2334      0.516    1513.90   99.42457    7.61495 0.0000e+00
      0.013    21.3999    24.6838    16.5575 9.2796e-01     0.2273      0.509    1513.90   99.34612    7.60888 0.0000e+00
      0.015    21.4004    24.6835    16.5571 6.7155e-01     0.2188      0.502    1513.90   99.32385    7.60711 0.0000e+00
      0.003    21.4017    24.6833    16.5567 4.6398e-01     0.1895      0.509    1513.91   99.36149    7.60983 0.0000e+00
      0.015    21.4019    24.6834    16.5567 6.4713e-01     0.1797      0.319    1513.91   99.29226    7.60449 0.0000e+00
      0.024    21.4018    24.6836    16.5568 6.3492e-01     0.1992      0.029    1513.91   99.33749    7.60796 0.0000e+00
      0.015    21.4018    24.6838    16.5570 8.6691e-01     0.2066      0.070    1513.91   99.33385    7.60767 0.0000e+00
      0.015    21.4022    24.6838    16.5569 9.6459e-01     0.2114      0.212    1513.91   99.33630    7.60781 0.0000e+00
      0.013    21.4024    24.6840    16.5570 8.5470e-01     0.2200      0.322    1513.91   99.34078    7.60812 0.0000e+00
      0.039    21.4033    24.6839    16.5567 6.5934e-01     0.2237      0.363    1513.91   99.34777    7.60853 0.0000e+00
      0.015    21.4030    24.6842    16.5570 4.6398e-01     0.2188      0.000    1513.91   99.41428    7.61364 0.0000e+00
      0.026    21.4025    24.6843    16.5572 3.4188e-01     0.2151      0.000    1513.91   99.43271    7.61512 0.0000e+00
      0.037    21.4025    24.6841    16.5570 3.1746e-01     0.2188      0.062    1513.91   99.51150    7.62117 0.0000e+00
      0.026    21.4035    24.6830    16.5559 3.0525e-01     0.2249      0.242    1513.91   99.53769    7.62308 0.0000e+00
      0.039    21.4035    24.6831    16.5560 2.6862e-01     0.2310      0.355    1513.91   99.56595    7.62525 0.0000e+00
      0.037    21.4030    24.6831    16.5561 2.6862e-01     0.2359      0.407    1513.91   99.65411    7.63206 0.0000e+00
      0.039    21.4018    24.6835    16.5567 3.6630e-01     0.2310      0.436    1513.91   99.74780    7.63939 0.0000e+00
      0.026    21.4018    24.6838    16.5570 5.7387e-01     0.2285      0.458    1513.91   99.78470    7.64220 0.0000e+00
      0.049    21.4022    24.6833    16.5565 8.0586e-01     0.2237      0.476    1513.91   99.82351    7.64514 0.0000e+00
      0.039    21.4026    24.6830    16.5562 6.5934e-01     0.2261      0.487    1513.91   99.86337    7.64815 0.0000e+00
      0.026    21.4025    24.6825    16.5558 6.4713e-01     0.2273      0.487    1513.91   99.96278    7.65580 0.0000e+00
      0.039    21.4022    24.6826    16.5560 6.2271e-01     0.2273      0.505    1513.91  100.00539    7.65910 0.0000e+00
      0.024    21.4015    24.6827    16.5563 5.4945e-01     0.2249      0.527    1513.91  100.04873    7.66252 0.0000e+00
      0.026    21.4003    24.6831    16.5569 4.1514e-01     0.2261      0.535    1513.90  100.14755    7.67024 0.0000e+00
      0.026    21.3991    24.6841    16.5579 2.0757e-01     0.2261      0.538    1513.90  100.19277    7.67383 0.0000e+00
      0.024    21.3989    24.6840    16.5579 3.9072e-01     0.2395      0.531    1513.90  100.29312    7.68155 0.0000e+00
      0.015    21.3980    24.6844    16.5584 6.3492e-01     0.2578      0.535    1513.90  100.33539    7.68489 0.0000e+00
      0.026    21.3973    24.6848    16.5589 4.8840e-01     0.2749      0.549    1513.90  100.37427    7.68795 0.0000e+00
      0.026    21.3969    24.6848    16.5590 2.6862e-01     0.2798      0.542    1513.90  100.41321    7.69098 0.0000e+00
      0.013    21.3961    24.6854    16.5597 6.5934e-01     0.2603      0.527    1513.89  100.50633    7.69820 0.0000e+00
      0.015    21.3966    24.6852    16.5594 7.8144e-01     0.2395      0.531    1513.90  100.48700    7.69666 0.0000e+00
      0.026    21.3966    24.6853    16.5595 4.0293e-01     0.2090      0.535    1513.90  100.57635    7.70350 0.0000e+00
      0.013    21.3966    24.6850    16.5593 2.6862e-01     0.1956      0.531    1513.89  100.60670    7.70584 0.0000e+00
      0.026    21.3973    24.6847    16.5588 5.1282e-01     0.1870      0.538    1513.90  100.63297    7.70777 0.0000e+00
      0.039    21.3977    24.6844    16.5585 5.0061e-01     0.1773      0.549    1513.90  100.65857    7.70969 0.0000e+00
      0.024    21.3994    24.6835    16.5574 3.7851e-01     0.1907      0.546    1513.90  100.67932    7.71107 0.0000e+00
      0.039    21.3997    24.6832    16.5571 2.3199e-01     0.2090      0.535    1513.90  100.69950    7.71258 0.0000e+00
      0.039    21.3976    24.6839    16.5582 3.4188e-01     0.2053      0.516    1513.90  100.71448    7.71400 0.0000e+00
      0.050    21.3940    24.6855    16.5603 4.0293e-01     0.1968      0.502    1513.89  100.72850    7.71551 0.0000e+00
      0.049    21.3895    24.6863    16.5621 3.5409e-01     0.1980      0.458    1513.88  100.73732    7.71679 0.0000e+00
      0.062    21.3876    24.6862    16.5625 1.2210e-01     0.1992      0.418    1513.87  100.74545    7.71769 0.0000e+00
      0.062    21.3876    24.6859    16.5623 6.2271e-01     0.2017      0.440    1513.87  100.75249    7.71824 0.0000e+00
      0.060    21.3867    24.6865    16.5629 7.5702e-01     0.2090      0.491    1513.87  100.69608    7.71402 0.0000e+00
      0.075    21.3853    24.6872    16.5639 4.3956e-01     0.2163      0.513    1513.87  100.69310    7.71395 0.0000e+00
