      DepSM      T090C      Sal00  Sigma-t00       FlSP    WetStar SeaTurbMtr       SvCM   Sbeox0PS Sbeox0Mg/L       Flag
      7.094    21.0045    25.1956    17.0473 7.4481e-01     0.2346      0.586    1513.49  102.26951    7.86640 0.0000e+00
      7.111    21.0080    25.1929    17.0444 7.4481e-01     0.2346      0.590    1513.50  102.25452    7.86486 0.0000e+00
      7.122    21.0070    25.1923    17.0442 7.4481e-01     0.2322      0.608    1513.50  102.23665    7.86367 0.0000e+00
      7.190    21.0031    25.1927    17.0455 7.4481e-01     0.2322      0.615    1513.49  102.21683    7.86268 0.0000e+00
      7.182    20.9977    25.1931    17.0472 7.4481e-01     0.2322      0.619    1513.47  102.13921    7.85747 0.0000e+00
      7.215    20.9925    25.1945    17.0495 7.4481e-01     0.2310      0.619    1513.46  102.16864    7.86043 0.0000e+00
      7.231    20.9898    25.1952    17.0508 7.4481e-01     0.2310      0.619    1513.45  102.08696    7.85451 0.0000e+00
      7.250    20.9811    25.1987    17.0556 7.4481e-01     0.2285      0.630    1513.43  102.05709    7.85332 0.0000e+00
      7.278    20.9559    25.2073    17.0687 7.4481e-01     0.2261      0.634    1513.37  102.02780    7.85431 0.0000e+00
      7.291    20.9260    25.2172    17.0839 7.3260e-01     0.2273      0.626    1513.30  102.05420    7.86023 0.0000e+00
      7.324    20.9141    25.2185    17.0879 7.3260e-01     0.2285      0.619    1513.27  101.96756    7.85522 0.0000e+00
      7.350    20.9140    25.2157    17.0858 7.3260e-01     0.2310      0.612    1513.27  101.93432    7.85281 0.0000e+00
      7.371    20.9193    25.2114    17.0812 7.3260e-01     0.2298      0.604    1513.28  101.90367    7.84987 0.0000e+00
      7.398    20.9273    25.2074    17.0761 7.3260e-01     0.2322      0.597    1513.30  101.87564    7.84674 0.0000e+00
      7.419    20.9351    25.2054    17.0726 7.3260e-01     0.2322      0.601    1513.32  101.90424    7.84790 0.0000e+00
      7.423    20.9401    25.2038    17.0700 7.3260e-01     0.2310      0.615    1513.33  101.82192    7.84091 0.0000e+00
      7.467    20.9399    25.2033    17.0697 7.3260e-01     0.2334      0.615    1513.33  101.79253    7.83870 0.0000e+00
      7.494    20.9396    25.2034    17.0699 7.3260e-01     0.2322      0.604    1513.33  101.76145    7.83634 0.0000e+00
      7.515    20.9410    25.2029    17.0691 7.3260e-01     0.2334      0.612    1513.33  101.73309    7.83398 0.0000e+00
      7.543    20.9438    25.2013    17.0672 7.3260e-01     0.2346      0.623    1513.34  101.70772    7.83170 0.0000e+00
      7.554    20.9474    25.1995    17.0649 7.2039e-01     0.2334      0.623    1513.35  101.68520    7.82952 0.0000e+00
      7.574    20.9469    25.2001    17.0655 7.3260e-01     0.2334      0.619    1513.34  101.66136    7.82773 0.0000e+00
      7.614    20.9443    25.2013    17.0671 7.3260e-01     0.2334      0.615    1513.34  101.69901    7.83095 0.0000e+00
      7.647    20.9413    25.2033    17.0694 7.3260e-01     0.2334      0.623    1513.33  101.68111    7.82991 0.0000e+00
      7.650    20.9382    25.2055    17.0718 7.3260e-01     0.2334      0.626    1513.33  101.66594    7.82910 0.0000e+00
      7.694    20.9367    25.2065    17.0730 7.3260e-01     0.2322      0.630    1513.33  101.65063    7.82809 0.0000e+00
      7.710    20.9382    25.2054    17.0717 7.3260e-01     0.2334      0.637    1513.33  101.63857    7.82700 0.0000e+00
      7.730    20.9426    25.2033    17.0690 7.3260e-01     0.2346      0.634    1513.34  101.63030    7.82582 0.0000e+00
      7.771    20.9455    25.2019    17.0672 7.3260e-01     0.2346      0.615    1513.35  101.62164    7.82480 0.0000e+00
      7.779    20.9514    25.1989    17.0634 7.3260e-01     0.2322      0.593    1513.36  101.67484    7.82818 0.0000e+00
      7.818    20.9495    25.2005    17.0651 7.4481e-01     0.2322      0.582    1513.36  101.67267    7.82821 0.0000e+00
      7.839    20.9339    25.2098    17.0762 7.4481e-01     0.2322      0.579    1513.32  101.67236    7.83002 0.0000e+00
      7.866    20.9242    25.2155    17.0830 7.3260e-01     0.2322      0.586    1513.30  101.72670    7.83535 0.0000e+00
      7.886    20.9257    25.2147    17.0820 7.3260e-01     0.2334      0.586    1513.31  101.73121    7.83550 0.0000e+00
      7.927    20.9287    25.2135    17.0803 7.3260e-01     0.2334      0.575    1513.31  101.73973    7.83579 0.0000e+00
      7.946    20.9295    25.2131    17.0798 7.5702e-01     0.2359      0.568    1513.32  101.74334    7.83597 0.0000e+00
      7.974    20.9301    25.2131    17.0797 7.5702e-01     0.2371      0.564    1513.32  101.75062    7.83645 0.0000e+00
      7.982    20.9297    25.2132    17.0799 7.5702e-01     0.2371      0.564    1513.32  101.81556    7.84149 0.0000e+00
      8.022    20.9302    25.2127    17.0793 7.5702e-01     0.2371      0.560    1513.32  101.82611    7.84225 0.0000e+00
      8.053    20.9285    25.2134    17.0803 7.4481e-01     0.2346      0.557    1513.32  101.78155    7.83904 0.0000e+00
      8.070    20.9250    25.2152    17.0826 7.4481e-01     0.2334      0.557    1513.31  101.84921    7.84467 0.0000e+00
      8.113    20.9146    25.2220    17.0904 7.4481e-01     0.2346      0.557    1513.29  101.80341    7.84234 0.0000e+00
      8.105    20.9077    25.2269    17.0959 7.4481e-01     0.2346      0.564    1513.27  101.81157    7.84374 0.0000e+00
      8.162    20.9051    25.2282    17.0975 7.5702e-01     0.2346      0.568    1513.27  101.82086    7.84477 0.0000e+00
      8.179    20.9029    25.2279    17.0979 7.5702e-01     0.2334      0.597    1513.26  101.82951    7.84578 0.0000e+00
      8.209    20.9025    25.2265    17.0969 7.5702e-01     0.2334      0.630    1513.26  101.83837    7.84658 0.0000e+00
      8.226    20.8987    25.2284    17.0993 7.5702e-01     0.2310      0.623    1513.25  101.84654    7.84768 0.0000e+00
      8.270    20.8939    25.2318    17.1031 7.5702e-01     0.2298      0.615    1513.24  101.85478    7.84886 0.0000e+00
      8.286    20.8875    25.2363    17.1082 7.5702e-01     0.2285      0.615    1513.23  101.86235    7.85016 0.0000e+00
      8.305    20.8848    25.2383    17.1104 7.4481e-01     0.2298      0.729    1513.23  101.86608    7.85075 0.0000e+00
      8.335    20.8852    25.2379    17.1100 7.5702e-01     0.2322      0.821    1513.23  101.86994    7.85100 0.0000e+00
      8.354    20.8831    25.2392    17.1115 7.5702e-01     0.2310      0.824    1513.22  101.87309    7.85148 0.0000e+00
      8.390    20.8767    25.2430    17.1161 7.5702e-01     0.2334      0.755    1513.21  101.81732    7.84794 0.0000e+00
      8.417    20.8757    25.2438    17.1169 7.5702e-01     0.2346      0.678    1513.21  101.81215    7.84765 0.0000e+00
      8.439    20.8740    25.2447    17.1180 7.5702e-01     0.2346      0.626    1513.21  101.86894    7.85224 0.0000e+00
      8.455    20.8689    25.2472    17.1212 7.5702e-01     0.2322      0.604    1513.19  101.80815    7.84817 0.0000e+00
      8.497    20.8665    25.2487    17.1230 7.6923e-01     0.2310      0.601    1513.19  101.86038    7.85248 0.0000e+00
      8.513    20.8670    25.2483    17.1225 7.6923e-01     0.2298      0.586    1513.19  101.85767    7.85222 0.0000e+00
      8.535    20.8677    25.2474    17.1217 7.8144e-01     0.2310      0.571    1513.19  101.85867    7.85223 0.0000e+00
      8.562    20.8660    25.2483    17.1228 7.8144e-01     0.2310      0.579    1513.19  101.85507    7.85216 0.0000e+00
      8.582    20.8667    25.2481    17.1225 7.8144e-01     0.2298      0.601    1513.19  101.85111    7.85177 0.0000e+00
      8.617    20.8662    25.2485    17.1229 7.8144e-01     0.2322      0.597    1513.19  101.84675    7.85149 0.0000e+00
      8.634    20.8646    25.2495    17.1241 7.9365e-01     0.2334      0.590    1513.19  101.84155    7.85126 0.0000e+00
      8.653    20.8618    25.2518    17.1266 8.0586e-01     0.2346      0.575    1513.18  101.83985    7.85144 0.0000e+00
      8.694    20.8572    25.2551    17.1302 1.0012e+00     0.2334      0.568    1513.17  101.77546    7.84700 0.0000e+00
      8.713    20.8551    25.2572    17.1323 1.0379e+00     0.2346      0.560    1513.17  101.76514    7.84640 0.0000e+00
      8.730    20.8545    25.2582    17.1333 9.6459e-01     0.2334      0.557    1513.17  101.75461    7.84564 0.0000e+00
      8.762    20.8527    25.2597    17.1349 9.0354e-01     0.2334      0.549    1513.17  101.68547    7.84049 0.0000e+00
      8.785    20.8506    25.2617    17.1369 8.7912e-01     0.2346      0.553    1513.16  101.67043    7.83955 0.0000e+00
      8.803    20.8474    25.2647    17.1400 8.5470e-01     0.2346      0.549    1513.16  101.59668    7.83419 0.0000e+00
      8.834    20.8432    25.2676    17.1433 8.5470e-01     0.2334      0.553    1513.15  101.57739    7.83318 0.0000e+00
      8.850    20.8406    25.2700    17.1458 8.3028e-01     0.2334      0.557    1513.15  101.56219    7.83227 0.0000e+00
      8.881    20.8399    25.2709    17.1466 8.3028e-01     0.2359      0.568    1513.15  101.48920    7.82670 0.0000e+00
      8.905    20.8411    25.2710    17.1463 8.3028e-01     0.2383      0.579    1513.15  101.47107    7.82512 0.0000e+00
      8.921    20.8411    25.2744    17.1489 8.1807e-01     0.2371      0.586    1513.15  101.39468    7.81908 0.0000e+00
      8.941    20.8380    25.2810    17.1548 8.1807e-01     0.2371      0.593    1513.15  101.37289    7.81754 0.0000e+00
      8.970    20.8349    25.2858    17.1592 8.3028e-01     0.2359      0.601    1513.15  101.35169    7.81614 0.0000e+00
      9.001    20.8371    25.2846    17.1577 8.4249e-01     0.2395      0.608    1513.16  101.27328    7.80982 0.0000e+00
      9.025    20.8418    25.2812    17.1539 8.4249e-01     0.2407      0.619    1513.17  101.25424    7.80783 0.0000e+00
      9.042    20.8477    25.2775    17.1496 8.3028e-01     0.2420      0.780    1513.18  101.17771    7.80125 0.0000e+00
      9.061    20.8463    25.2802    17.1520 8.3028e-01     0.2420      0.927    1513.18  101.15578    7.79964 0.0000e+00
      9.090    20.8414    25.2854    17.1572 8.4249e-01     0.2407      0.912    1513.17  101.08029    7.79428 0.0000e+00
      9.121    20.8383    25.2887    17.1605 8.4249e-01     0.2407      0.839    1513.17  101.06075    7.79307 0.0000e+00
      9.133    20.8369    25.2902    17.1620 8.5470e-01     0.2420      0.766    1513.16  101.04248    7.79179 0.0000e+00
      9.173    20.8359    25.2913    17.1631 8.5470e-01     0.2432      0.714    1513.16  100.96758    7.78611 0.0000e+00
      9.181    20.8350    25.2917    17.1637 8.5470e-01     0.2432      0.681    1513.16  100.94818    7.78473 0.0000e+00
      9.222    20.8328    25.2926    17.1649 8.9133e-01     0.2444      0.652    1513.16  100.93460    7.78396 0.0000e+00
      9.229    20.8323    25.2935    17.1657 9.1575e-01     0.2444      0.626    1513.16  100.86410    7.77855 0.0000e+00
      9.266    20.8317    25.2947    17.1667 9.0354e-01     0.2432      0.608    1513.16  100.84607    7.77719 0.0000e+00
      9.271    20.8307    25.2960    17.1680 9.0354e-01     0.2444      0.601    1513.16  100.83335    7.77629 0.0000e+00
      9.313    20.8263    25.2986    17.1711 9.0354e-01     0.2432      0.593    1513.15  100.81836    7.77565 0.0000e+00
      9.325    20.8224    25.3009    17.1738 9.0354e-01     0.2432      0.590    1513.14  100.80469    7.77506 0.0000e+00
      9.354    20.8204    25.3032    17.1760 9.0354e-01     0.2420      0.582    1513.14  100.79312    7.77435 0.0000e+00
      9.362    20.8153    25.3058    17.1793 8.9133e-01     0.2456      0.575    1513.13  100.72418    7.76964 0.0000e+00
      9.398    20.8126    25.3058    17.1800 9.0354e-01     0.2456      0.568    1513.12  100.71210    7.76910 0.0000e+00
      9.427    20.8119    25.3051    17.1797 9.0354e-01     0.2481      0.571    1513.12  100.70200    7.76846 0.0000e+00
      9.445    20.8114    25.3043    17.1793 9.0354e-01     0.2469      0.575    1513.11  100.75196    7.77242 0.0000e+00
      9.450    20.8101    25.3049    17.1800 9.0354e-01     0.2481      0.586    1513.11  100.74890    7.77233 0.0000e+00
      9.494    20.8095    25.3051    17.1803 9.1575e-01     0.2481      0.601    1513.11  100.74804    7.77236 0.0000e+00
      9.505    20.8100    25.3043    17.1795 9.1575e-01     0.2493      0.604    1513.11  100.74857    7.77236 0.0000e+00
      9.534    20.8107    25.3030    17.1784 9.0354e-01     0.2493      0.590    1513.11  100.80936    7.77701 0.0000e+00
      9.554    20.8124    25.3012    17.1766 9.0354e-01     0.2481      0.571    1513.11  100.81311    7.77713 0.0000e+00
      9.590    20.8153    25.2979    17.1733 9.2796e-01     0.2481      0.557    1513.12  100.87690    7.78178 0.0000e+00
      9.606    20.8199    25.2938    17.1691 9.5238e-01     0.2493      0.546    1513.13  100.89150    7.78244 0.0000e+00
      9.625    20.8228    25.2901    17.1655 9.5238e-01     0.2493      0.538    1513.13  100.96149    7.78759 0.0000e+00
      9.650    20.8170    25.2911    17.1678 9.5238e-01     0.2505      0.535    1513.12  100.98113    7.78990 0.0000e+00
      9.666    20.7941    25.3010    17.1811 9.6459e-01     0.2481      0.535    1513.07  101.05806    7.79868 0.0000e+00
      9.685    20.7394    25.3286    17.2160 9.7680e-01     0.2481      0.531    1512.94  101.07772    7.80684 0.0000e+00
      9.733    20.6936    25.3511    17.2447 9.7680e-01     0.2493      0.535    1512.84  101.15834    7.81866 0.0000e+00
      9.750    20.6653    25.3630    17.2610 9.8901e-01     0.2517      0.542    1512.78  101.18724    7.82446 0.0000e+00
      9.768    20.6402    25.3710    17.2735 9.8901e-01     0.2542      0.557    1512.71  101.21744    7.83007 0.0000e+00
      9.781    20.5987    25.3889    17.2976 9.8901e-01     0.2554      0.557    1512.62  101.30496    7.84205 0.0000e+00
      9.817    20.5412    25.4185    17.3346 9.8901e-01     0.2554      0.549    1512.49  101.39574    7.85609 0.0000e+00
      9.846    20.5125    25.4339    17.3536 1.0012e+00     0.2578      0.535    1512.43  101.43184    7.86237 0.0000e+00
      9.853    20.5219    25.4319    17.3496 1.0012e+00     0.2578      0.527    1512.45  101.47233    7.86424 0.0000e+00
      9.889    20.5570    25.4157    17.3285 1.0012e+00     0.2578      0.516    1512.53  101.51631    7.86326 0.0000e+00
      9.918    20.5661    25.4105    17.3222 1.0012e+00     0.2566      0.531    1512.55  101.61186    7.86957 0.0000e+00
      9.937    20.5371    25.4242    17.3400 1.0134e+00     0.2566      0.557    1512.49  101.64880    7.87603 0.0000e+00
      9.960    20.5044    25.4386    17.3592 1.0256e+00     0.2578      0.557    1512.41  101.68133    7.88268 0.0000e+00
      9.978    20.4756    25.4498    17.3750 1.0379e+00     0.2591      0.553    1512.34  101.71415    7.88892 0.0000e+00
     10.009    20.4843    25.4432    17.3677 1.0501e+00     0.2603      0.557    1512.36  101.75084    7.89081 0.0000e+00
     10.020    20.5007    25.4359    17.3581 1.0623e+00     0.2591      0.549    1512.40  101.78369    7.89128 0.0000e+00
     10.056    20.5156    25.4302    17.3500 1.0867e+00     0.2591      0.538    1512.43  101.81632    7.89189 0.0000e+00
     10.074    20.5273    25.4246    17.3428 1.1233e+00     0.2591      0.538    1512.46  101.90227    7.89710 0.0000e+00
     10.105    20.5381    25.4183    17.3352 1.1355e+00     0.2615      0.549    1512.49  101.87481    7.89367 0.0000e+00
     10.141    20.5420    25.4165    17.3329 1.1477e+00     0.2615      0.557    1512.49  101.90062    7.89519 0.0000e+00
     10.147    20.5472    25.4132    17.3291 1.1477e+00     0.2627      0.560    1512.51  101.92152    7.89620 0.0000e+00
     10.176    20.5635    25.4032    17.3173 1.1722e+00     0.2603      0.564    1512.54  101.94307    7.89594 0.0000e+00
     10.201    20.5543    25.4047    17.3208 1.1966e+00     0.2627      0.571    1512.52  101.95734    7.89833 0.0000e+00
     10.225    20.5033    25.4275    17.3510 1.2210e+00     0.2627      0.560    1512.40  101.96697    7.90550 0.0000e+00
     10.243    20.4481    25.4516    17.3833 1.2088e+00     0.2615      0.557    1512.27  101.91277    7.90828 0.0000e+00
     10.285    20.3486    25.4972    17.4430 1.2088e+00     0.2591      0.546    1512.04  101.90848    7.92050 0.0000e+00
     10.285    20.2734    25.5258    17.4836 1.1966e+00     0.2603      0.527    1511.86  101.90509    7.93000 0.0000e+00
     10.333    20.1742    25.5741    17.5451 1.1966e+00     0.2639      0.520    1511.63  101.83667    7.93710 0.0000e+00
